,URL,Title,Author,Avg_rating,Num_reviews,Num_ratings,Pages,Publish_year,Series,Genres,Awards,Places
160,https://www.goodreads.com/book/show/16634.The_Glass_Bead_Game,The Glass Bead Game,Hermann Hesse,4.12,1625,32948,578,1943,,"['Fiction', 'Classics', 'Philosophy']","['Премія імені Максима Рильського (1992)', 'Retro Hugo Award Nominee for Best Novel (2019)']",
161,https://www.goodreads.com/book/show/776573.Riddley_Walker,Riddley Walker,Russell Hoban,4.02,833,7171,256,1980,,"['Fiction', 'Science Fiction', 'Apocalyptic']","['Nebula Award Nominee for Best Novel (1982)', 'John W. Campbell Memorial Award for Best Science Fiction Novel (1982)', 'National Book Critics Circle Award Nominee for Fiction (1981)']","Canterbury, Kent, England  (United Kingdom)"
162,https://www.goodreads.com/book/show/7437.Naked_Lunch,Naked Lunch,William S. Burroughs,3.46,3686,87188,289,1959,,"['Fiction', 'Classics', 'Literature']",,
163,https://www.goodreads.com/book/show/47626.Shade_s_Children,Shade's Children,Garth Nix,3.9,590,12068,345,1997,Shade's Children,"['Young Adult', 'Science Fiction', 'Fantasy']",['Golden Duck Award Nominee for Young Adult (Hal Clement Award) (1998)'],
164,https://www.goodreads.com/book/show/430214.Vurt,Vurt,Jeff Noon,4.06,566,8763,342,1993,Vurt #1,"['Science Fiction', 'Fiction', 'Science Fiction']",['Arthur C. Clarke Award (1994)'],
165,https://www.goodreads.com/book/show/138398.The_Walking_Dead_Vol_1,"The Walking Dead, Vol. 1: Days Gone Bye",Robert Kirkman,4.27,4242,208543,144,2004,The Walking Dead (Collected Editions) #1,"['Sequential Art', '2,999 users', 'Comics']",,"Atlanta, Georgia  (United States)   Cynthiana, Kentucky  (United States)"
166,https://www.goodreads.com/book/show/13326831-the-testing,The Testing,Joelle Charbonneau,4.03,6909,63794,325,2013,The Testing #1,"['Science Fiction', '1,474 users', '1,441 users']","[""Anthony Award for Best Children's or Young Adult Novel (2014)"", ""Agatha Award Nominee for Best Children's/Young Adult Novel (2013)"", 'Lincoln Award Nominee (2015)', 'Missouri Truman Readers Award Nominee (2016)']","Tosu City, United Commonwealth"
167,https://www.goodreads.com/book/show/19161852-the-fifth-season,The Fifth Season,N.K. Jemisin,4.28,19283,172556,468,2015,The Broken Earth #1,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (2016)', 'Nebula Award Nominee for Best Novel (2015)', 'Locus Award Nominee for Best Fantasy Novel (2016)', 'World Fantasy Award Nominee for Best Novel (2016)', ""Grand Prix de l'Imaginaire Nominee for Traduction (2018) (2019)\n...more\nJames Tiptree Jr. Award Nominee for Longlist (2015)"", 'Premio Ignotus Nominee for Mejor novela extranjera - Best Foreign Novel (2018)', 'The Kitschies Nominee for Red Tentacle (Novel) (2015)', 'Goodreads Choice Award Nominee for Fantasy (2015)', 'Dragon Award Nominee for Best Fantasy Novel and Best Apocalyptic Novel (2016)', 'Le Blanc Award Nominee for Melhor Romance Estrangeiro de Fantasia', 'Ficção Científica ou Terror Publicado em Língua Portuguesa (2018)\n...less']",
168,https://www.goodreads.com/book/show/941731.The_Death_of_Grass,The Death of Grass,John Christopher,3.88,676,7786,222,1956,,"['Science Fiction', 'Fiction', 'Apocalyptic']",,Great Britain
169,https://www.goodreads.com/book/show/7747374-i-am-number-four,I Am Number Four,Pittacus Lore,3.93,15957,322537,440,2010,Lorien Legacies #1,"['Young Adult', 'Fantasy', 'Science Fiction']","[""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2012)"", 'Ulmer Unke (2011)']","Paradise, Ohio  (United States)"
170,https://www.goodreads.com/book/show/473850.Make_Room_Make_Room_,Make Room! Make Room!,Harry Harrison,3.72,590,6839,288,1966,,"['Science Fiction', 'Fiction', 'Science Fiction']",,"New York City, New York, 1999  (United States)"
171,https://www.goodreads.com/book/show/10215349-the-immortal-rules,The Immortal Rules,Julie Kagawa,4.06,6127,69183,485,2012,Blood of Eden #1,"['Paranormal', '1,698 users', '1,641 users']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)'],
172,https://www.goodreads.com/book/show/1722717.The_Declaration,The Declaration,Gemma Malley,3.71,1689,21304,320,2007,The Declaration #1,"['Young Adult', 'Science Fiction', '553 users']",['Carnegie Medal Nominee (2009)'],"Bloomsbury, England, 2140"
173,https://www.goodreads.com/book/show/14497.Neverwhere,Neverwhere,Neil Gaiman,4.16,23617,448376,370,1996,"London Below,  The World of Neverwhere #1","['Fantasy', 'Fiction', 'Fantasy']","['Mythopoeic Fantasy Award Nominee for Adult Literature (1998)', 'Prix Julia Verlanger (1999)']","London, England  (United Kingdom)   England  United Kingdom"
174,https://www.goodreads.com/book/show/18498558-bird-box,Bird Box,Josh Malerman,4.02,17138,153654,262,2014,Bird Box #1,"['Horror', 'Fiction', 'Thriller']","['Bram Stoker Award Nominee for Best First Novel (2014)', 'Shirley Jackson Award Nominee for Novel (2014)', 'Goodreads Choice Award Nominee for Horror (2014)', 'James Herbert Award Nominee (2015)', 'This is Horror Award for Novel (2014)']",George's house  (United States)   Jane Tucker School for the Blind  (United States)
175,https://www.goodreads.com/book/show/550165.Ecotopia,Ecotopia,Ernest Callenbach,3.6,527,4309,181,1975,,"['Fiction', 'Science Fiction', 'Environment']",,United States of America
176,https://www.goodreads.com/book/show/59924.The_Lathe_of_Heaven,The Lathe of Heaven,Ursula K. Le Guin,4.11,4069,55114,176,1971,,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (1972)', 'Nebula Award Nominee for Best Novel (1971)', 'Locus Award for Best Novel (1972)', 'Ditmar Award Nominee for Best International Long Fiction (1972)']","Portland, Oregon  (United States)"
177,https://www.goodreads.com/book/show/15982689-brookhaven,"Brookhaven (Web of Fate, #1)",J.C. Eggleton,4.15,3,26,264,2012,,"['Science Fiction', '2 users']",,
178,https://www.goodreads.com/book/show/15549.Armageddon_s_Children,Armageddon's Children,Terry Brooks,4.11,756,15581,371,2006,Genesis of Shannara #1,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']",,
179,https://www.goodreads.com/book/show/2845024-anathem,Anathem,Neal Stephenson,4.16,4944,66067,937,2008,,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (2009)', 'Locus Award for Best Science Fiction Novel (2009)', 'Arthur C. Clarke Award Nominee (2009)', 'British Science Fiction Association Award Nominee for Best Novel (2008)', 'Endeavour Award Nominee (2009)']",
180,https://www.goodreads.com/book/show/2791536-skinned,Skinned,Robin Wasserman,3.54,1030,12774,368,2008,Cold Awakening #1,"['Young Adult', 'Science Fiction', 'Science Fiction']",,
181,https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes,An Ember in the Ashes,Sabaa Tahir,4.26,25293,206564,446,2015,An Ember in the Ashes #1,"['Fantasy', 'Young Adult', 'Romance']","[""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017)"", 'Rhode Island Teen Book Award Nominee (2017)', 'Evergreen Teen Book Award Nominee (2018)', 'Milwaukee County Teen Book Award Nominee (2016)', 'Dioraphte Jongerenliteratuurprijs Nominee for Vertaald boek (2016)\n...more\nLincoln Award Nominee (2018)', 'David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2016)', 'Goodreads Choice Award Nominee for Debut Goodreads Author', 'and for Young Adult Fantasy & Science Fiction (2015)', 'The Magnolia Award Nominee for 9-12 (2018)', 'Prix Elbakin.net for Meilleur roman fantasy traduit Jeunesse (2016)', 'Missouri Gateway Readers Award Nominee (2017)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2015)\n...less']",
182,https://www.goodreads.com/book/show/5472.Animal_Farm_1984,Animal Farm / 1984,George Orwell,4.29,2149,170922,400,1948,,"['Classics', 'Fiction', 'Science Fiction']",,
183,https://www.goodreads.com/book/show/49491650-death,Death,Laura Thalassa,4.54,48,81,,,The Four Horsemen #4,"['Fantasy', 'Romance', 'Fantasy']",,
184,https://www.goodreads.com/book/show/4985.Welcome_to_the_Monkey_House,Welcome to the Monkey House,Kurt Vonnegut Jr.,4.11,1962,56928,331,1968,,"['Fiction', 'Short Stories', 'Science Fiction']",,
185,https://www.goodreads.com/book/show/59960.Batman,Batman: The Dark Knight Returns,Frank Miller,4.26,3580,165516,197,1986,Batman: The Dark Knight Returns #1-4,"['Sequential Art', '3,974 users', 'Graphic Novels']",,United States of America
186,https://www.goodreads.com/book/show/85867.Dhalgren,Dhalgren,Samuel R. Delany,3.8,1058,10135,801,1975,,"['Science Fiction', 'Fiction', 'Fantasy']","['Nebula Award Nominee for Novel (1975)', 'Locus Award Nominee for Best Novel (1976)']",
187,https://www.goodreads.com/book/show/6171892-genesis,Genesis,Bernard Beckett,3.88,1833,11481,150,2006,,"['Science Fiction', 'Science Fiction', '364 users']","['The Inky Awards Nominee for Silver Inky (2008)', 'Goodreads Choice Award Nominee for Science Fiction (2009)', 'The Inky Awards Shortlist for Silver Inky (2008)', 'Seiun Award 星雲賞 for Best Translated Long Form (2011)']",
188,https://www.goodreads.com/book/show/16077824-dream-caster,Dream Caster,Najeev Raj Nadarajah,4.15,83,195,362,2012,Dream Cycle #1,"['Fantasy', 'Young Adult', 'Science Fiction']",,The Shield
189,https://www.goodreads.com/book/show/30072.The_Brief_History_of_the_Dead,The Brief History of the Dead,Kevin Brockmeier,3.67,1852,11237,252,2003,,"['Fiction', 'Fantasy', 'Science Fiction']","['Locus Award Nominee for Best Fantasy Novel (2007)', 'New York Public Library Young Lions Fiction Award Nominee (2007)', 'Borders Original Voices Award for Fiction (2006)', 'Booker Worthen Literary Prize (2007)']",Antarctica
190,https://www.goodreads.com/book/show/668.We_the_Living,We the Living,Ayn Rand,3.92,1406,26557,464,1936,,"['Fiction', 'Classics', 'Philosophy']",,"St. Petersburg, Russia, 1922       Russia"
191,https://www.goodreads.com/book/show/10176119-harrison-bergeron,Harrison Bergeron,Kurt Vonnegut Jr.,4.21,985,15232,9,1961,,"['Short Stories', 'Fiction', 'Science Fiction']",,
192,https://www.goodreads.com/book/show/1689657.World_Made_by_Hand,World Made by Hand,James Howard Kunstler,3.67,1000,6570,317,2007,World Made by Hand #1,"['Fiction', 'Apocalyptic', '117 users']",,
193,https://www.goodreads.com/book/show/12331767-high-rise,High-Rise,J.G. Ballard,3.6,2466,26472,208,1975,,"['Fiction', 'Science Fiction', 'Science Fiction']",,"London, England  (United Kingdom)"
194,https://www.goodreads.com/book/show/9579634-prince-of-thorns,Prince of Thorns,Mark  Lawrence,3.85,6927,100357,373,2011,The Broken Empire #1,"['Fantasy', 'Fiction', 'Fantasy']","[""Grand Prix de l'Imaginaire Nominee (2013)"", 'David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2012)', 'Goodreads Choice Award Nominee for Fantasy (2011)']",
195,https://www.goodreads.com/book/show/13089710-the-kill-order,The Kill Order,James Dashner,3.71,10001,172552,327,2012,The Maze Runner #4,"['Young Adult', 'Science Fiction', '1,579 users']",,"North Carolina  (United States)   New York City, New York  (United States)"
196,https://www.goodreads.com/book/show/68428.Mistborn,Mistborn: The Final Empire,Brandon Sanderson,4.44,30661,437474,541,2006,The Mistborn Saga #1,"['Fantasy', 'Fiction', 'Fantasy']","['Tähtifantasia Award Nominee (2018)', 'Prix Elbakin.net for Meilleur roman fantasy traduit (2010)']",Luthadel
197,https://www.goodreads.com/book/show/387339.Beauty,Beauty,Sheri S. Tepper,3.83,393,5481,463,1991,,"['Fantasy', 'Science Fiction', 'Fiction']",['Locus Award for Best Fantasy Novel (1992)'],
198,https://www.goodreads.com/book/show/373009.Biting_the_Sun,Biting the Sun,Tanith Lee,4.24,175,1924,384,1977,Four-BEE #1-2,"['Fantasy', 'Science Fiction', 'Fiction']",,
199,https://www.goodreads.com/book/show/6933141-xvi,XVI,Julia Karr,3.45,992,7644,325,2011,XVI #1,"['Young Adult', 'Science Fiction', '323 users']",,"Chicago, Illinois, 2150  (United States)"
200,https://www.goodreads.com/book/show/8951449-hollowland,Hollowland,Amanda Hocking,3.96,1596,17955,312,2010,The Hollows #1,"['Horror', '570 users', '379 users']",,
201,https://www.goodreads.com/book/show/161846.The_Midwich_Cuckoos,The Midwich Cuckoos,John Wyndham,3.93,1107,19018,220,1957,,"['Science Fiction', 'Fiction', 'Horror']",,
202,https://www.goodreads.com/book/show/5730888-the-unit,The Unit,Ninni Holmqvist,3.73,1271,8576,268,2006,,"['Fiction', 'Science Fiction', '256 users']",,
203,https://www.goodreads.com/book/show/17701160-aberrant,Aberrant,Ruth  Silver,3.74,228,1465,240,2013,Aberrant  #1,"['Science Fiction', '96 users', '67 users']",,
204,https://www.goodreads.com/book/show/924194.The_Last_Book_in_the_Universe,The Last Book in the Universe,Rodman Philbrick,3.91,1074,8926,223,2000,,"['Young Adult', 'Science Fiction', 'Science Fiction']","['Rhode Island Teen Book Award Nominee (2002)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2002)""]",
205,https://www.goodreads.com/book/show/17182126-steelheart,Steelheart,Brandon Sanderson,4.13,13664,159495,386,2013,The Reckoners #1,"['Fantasy', 'Young Adult', 'Science Fiction']","['Georgia Peach Book Award Nominee for Honor book (2014)', 'South Carolina Book Award Nominee for Young Adult (2016)', 'Rhode Island Teen Book Award (2015)', 'Lincoln Award Nominee (2016)', 'Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013)\n...more\nGreen Mountain Book Award Nominee (2016)', 'Missouri Gateway Readers Award Nominee (2016)\n...less']",
206,https://www.goodreads.com/book/show/8051458-the-reapers-are-the-angels,The Reapers are the Angels,Alden Bell,3.89,1619,11213,225,2010,Reapers #1,"['Horror', '708 users', '634 users']","['Philip K. Dick Award Nominee (2011)', 'Shirley Jackson Award Nominee for Novel (Finalist) (2010)', 'ALA Alex Award (2011)']",South  (United States)
207,https://www.goodreads.com/book/show/331256.Roadside_Picnic,Roadside Picnic,Arkady Strugatsky,4.17,3097,46142,145,1972,,"['Science Fiction', 'Fiction', 'Cultural']","['John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978)', ""Graoully d'Or for Roman étranger (1981)"", 'Science Fiction and Fantasy Translation Award Nominee for Long Form (Honorable Mention) (2013)']",
208,https://www.goodreads.com/book/show/415459.I_Have_No_Mouth_and_I_Must_Scream,I Have No Mouth and I Must Scream,Harlan Ellison,3.96,1296,19975,134,1967,,"['Science Fiction', 'Horror', 'Short Stories']",['Hugo Award for Best Short Story (1968)'],
209,https://www.goodreads.com/book/show/8809.The_Wanting_Seed,The Wanting Seed,Anthony Burgess,3.71,355,6022,288,1962,,"['Fiction', 'Science Fiction', 'Science Fiction']",,United Kingdom
210,https://www.goodreads.com/book/show/59219.The_Talisman,The Talisman,Stephen King,4.13,3557,110530,656,1984,The Talisman #1,"['Horror', 'Fantasy', 'Fiction']","['Locus Award Nominee for Best Fantasy Novel (1985)', 'World Fantasy Award Nominee for Best Novel (1985)', 'Audie Award for Fiction', 'Unabridged (2002)']",
211,https://www.goodreads.com/book/show/16718.Gun_With_Occasional_Music,"Gun, With Occasional Music",Jonathan Lethem,3.77,1037,9951,271,1994,,"['Fiction', 'Science Fiction', 'Mystery']","['Nebula Award Nominee for Best Novel (1994)', 'Locus Award for Best First Novel (1995)', 'IAFA William L. Crawford Fantasy Award (1995)', 'SF Chronicle Award Nominee for Best Novel (1995)', 'Tähtivaeltaja Award (2002)']","Oakland, California  (United States)"
212,https://www.goodreads.com/book/show/8935689-consider-phlebas,Consider Phlebas,Iain M. Banks,3.86,4010,77425,471,1987,Culture #1,"['Science Fiction', 'Fiction', 'Space']",,
213,https://www.goodreads.com/book/show/18302455-the-circle,The Circle,Dave Eggers,3.44,23466,188793,493,2013,,"['Fiction', 'Science Fiction', 'Science Fiction']","['John W. Campbell Memorial Award Nominee (2014)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2015)', 'Dioraphte Jongerenliteratuurprijs Nominee (2014)', 'Mary Shelley Award for Outstanding Fictional Work (2015)', 'Andrew Carnegie Medal Nominee for Fiction (2014)']",California  (United States)   United States of America
214,https://www.goodreads.com/book/show/10677277-article-5,Article 5,Kristen Simmons,3.77,2742,27509,362,2012,Article 5 #1,"['Science Fiction', '1,027 users', '745 users']",['Missouri Gateway Readers Award Nominee (2015)'],Kentucky  (United States)
215,https://www.goodreads.com/book/show/15811102-cryonic,Cryonic,Travis Bradberry,3.18,121,636,261,2013,,"['Horror', '59 users', '43 users']",,
216,https://www.goodreads.com/book/show/30628688-crescent-moon,Crescent Moon,James Fahy,4.61,113,320,386,2016,Phoebe Harkness #2,"['Fantasy', '10 users', '8 users']",,
217,https://www.goodreads.com/book/show/256683.City_of_Bones,City of Bones,Cassandra Clare,4.09,64166,1693302,485,2007,The Mortal Instruments #1,"['Young Adult', 'Fantasy', '4,825 users']","['Locus Award Nominee for Best First Novel (2008)', 'Georgia Peach Book Award Nominee for Honor book (2009)', 'South Carolina Book Award Nominee for Young Adult Book Award (2010)', ""Pacific Northwest Library Association Young Reader's Choice Award (2010)"", 'Lincoln Award (2010)']","New York City, New York, 2007  (United States)"
218,https://www.goodreads.com/book/show/161426.How_I_Live_Now,How I Live Now,Meg Rosoff,3.58,4736,42286,194,2004,,"['Young Adult', 'Fiction', 'Science Fiction']","['Orange Prize Nominee for New Writers (2005)', ""Guardian Children's Fiction Prize (2004)"", 'Michael L. Printz Award (2005)', 'Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2006)', ""Branford Boase Award (2005)\n...more\nBoston Author's Club Young Reader Award (2005)"", 'North East Teenage Book Award Nominee (2005)', 'Bronzener Lufti (2006)\n...less']",United Kingdom
219,https://www.goodreads.com/book/show/304752.The_Sirens_of_Titan,The Sirens of Titan,Kurt Vonnegut Jr.,4.14,4972,120782,326,1959,,"['Science Fiction', 'Fiction', 'Classics']","['Hugo Award Nominee for Best Novel (1960)', 'Seiun Award 星雲賞 for Best Foreign Novel (1973)']","Indianapolis, Indiana  (United States)   Newport, Rhode Island  (United States)"
220,https://www.goodreads.com/book/show/816440.War_with_the_Newts,War with the Newts,Karel Čapek,4.17,898,10306,241,1936,,"['Science Fiction', 'Fiction', 'Classics']",,
221,https://www.goodreads.com/book/show/18484780-the-beast-of-cretacea,The Beast of Cretacea,Todd Strasser,4.04,89,381,,,,"['Science Fiction', 'Young Adult', 'Adventure']",,
222,https://www.goodreads.com/book/show/17934530-annihilation,Annihilation,Jeff VanderMeer,3.71,18473,164058,195,2014,Southern Reach #1,"['Science Fiction', 'Fiction', 'Horror']","['Nebula Award for Best Novel (2014)', 'Locus Award Nominee for Best Science Fiction Novel (2015)', 'Warwick Prize for Writing Nominee for Longlist (2015)', 'Shirley Jackson Award for Novel (2014)', 'Tähtivaeltaja Award Nominee (2016)\n...more\nGoodreads Choice Award Nominee for Science Fiction (2014)\n...less']",
223,https://www.goodreads.com/book/show/29579.Foundation,Foundation,Isaac Asimov,4.17,10513,429506,244,1951,"Foundation, publication order #1","['Science Fiction', 'Fiction', 'Classics']",,
224,https://www.goodreads.com/book/show/18126198-four,Four: A Divergent Story Collection,Veronica Roth,4.02,11190,172201,208,2014,Divergent #0.1-0.4,"['Young Adult', 'Science Fiction', '1,838 users']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)'],"Chicago, Illinois  (United States)"
225,https://www.goodreads.com/book/show/10357575-1q84,1Q84,Haruki Murakami,3.92,18644,215106,925,2009,1Q84 #1-3,"['Fiction', 'Fantasy', 'Magical Realism']","['Andrew Carnegie Medal Nominee for Fiction (2012)', 'Premi Ictineu for Millor novel·la traduïda (2012)', 'Goodreads Choice Award for Fiction (2011)', 'International Dublin Literary Award Nominee for Shortlist (2013)']","Tokyo, 1984  (Japan)"
226,https://www.goodreads.com/book/show/22816087-seveneves,Seveneves,Neal Stephenson,3.98,10568,100116,880,2015,,"['Science Fiction', 'Fiction', 'Apocalyptic']","['Hugo Award Nominee for Best Novel (2016)', 'Locus Award Nominee for Best SF Novel (2016)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk  (2016)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2016)', 'Prometheus Award for Best Novel (2016)\n...more\nGoodreads Choice Award Nominee for Science Fiction (2015)', 'Seiun Award 星雲賞 Nominee for Best Translated Novel (2019)\n...less']",
227,https://www.goodreads.com/book/show/11861062-starters,Starters,Lissa Price,3.9,4386,41123,352,2012,Starters #1,"['Young Adult', 'Science Fiction', '797 users']",['Missouri Gateway Readers Award Nominee (2015)'],"Los Angeles, California  (United States)"
228,https://www.goodreads.com/book/show/8517207-bumped,Bumped,Megan McCafferty,3.12,2368,12975,326,2011,Bumped #1,"['Young Adult', 'Science Fiction', '506 users']",['Golden Duck Award Nominee for Young Adult (Hal Clement Award) (2012)'],"Princeton, New Jersey, 2036  (United States)"
229,https://www.goodreads.com/book/show/28954189-scythe,Scythe,Neal Shusterman,4.32,25178,164485,435,2016,Arc of a Scythe #1,"['Young Adult', 'Fantasy', 'Science Fiction']","[""Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2018) (2019)"", 'Michael L. Printz Award Nominee (2017)', 'South Carolina Book Award Nominee for Young Adult (2019)', 'Rhode Island Teen Book Award (2018)', 'Lincoln Award Nominee (2019)\n...more\nGoodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017)', 'Missouri Gateway Readers Award Nominee (2018)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2017)', ""Rebecca Caudill Young Readers' Book Award Nominee (2020)\n...less""]",
230,https://www.goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said,"Flow My Tears, the Policeman Said",Philip K. Dick,3.91,1776,35753,204,1974,,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award Nominee (1975)', 'Nebula Award Nominee (1974)', 'Locus Award Nominee for Best Novel (1975)', 'John W. Campbell Memorial Award for Best Science Fiction Novel (1975)']","United States of America, 1988"
231,https://www.goodreads.com/book/show/22398187-the-passage,The Passage (Beyond Two Worlds #1),Nabille De La Luz,3.88,14,68,280,2015,,"['Young Adult', 'Science Fiction', '5 users']",,
232,https://www.goodreads.com/book/show/7334201-super-sad-true-love-story,Super Sad True Love Story,Gary Shteyngart,3.45,4695,38432,331,2010,,"['Fiction', 'Science Fiction', '251 users']","['Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2011)', 'Goodreads Choice Award Nominee for Fiction (2010)']","Lower East Side, New York City, New York  (United States)   New York City, New York  (United States)   Lower Manhattan, New York City, New York  (United States)"
233,https://www.goodreads.com/book/show/41069.Stand_on_Zanzibar,Stand on Zanzibar,John Brunner,3.96,626,15627,672,1968,,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (1969)', 'Nebula Award Nominee for Best Novel (1968)', 'British Science Fiction Association Award for Best Novel (1969)', 'Prix Tour-Apollo Award for Best Novel (1973)']",
234,https://www.goodreads.com/book/show/149840.A_Gift_Upon_the_Shore,A Gift Upon the Shore,M.K. Wren,3.89,160,1323,388,1990,,"['Apocalyptic', '75 users', '57 users']",,Oregon Coast  (United States)
235,https://www.goodreads.com/book/show/12401556-the-age-of-miracles,The Age of Miracles,Karen Thompson Walker,3.66,12069,89890,294,2012,,"['Fiction', 'Young Adult', 'Science Fiction']","['Audie Award for Science Fiction (2013)', 'Goodreads Choice Award Nominee for Fiction (2012)']","San Diego, California  (United States)"
236,https://www.goodreads.com/book/show/25312178-the-stonegate-sword,The Stonegate Sword,Harry James Fox,4.26,49,101,458,2015,Stonegate #1,"['Fantasy', 'Christian Fiction', '9 users']",,
237,https://www.goodreads.com/book/show/9634967-robopocalypse,Robopocalypse,Daniel H. Wilson,3.69,4260,36959,347,2011,Robopocalypse #1,"['Science Fiction', 'Fiction', 'Apocalyptic']","['ALA Alex Award (2012)', 'Endeavour Award Nominee (2012)', 'Goodreads Choice Award Nominee for Science Fiction (2011)']",United States of America
238,https://www.goodreads.com/book/show/19486.In_the_Country_of_Last_Things,In the Country of Last Things,Paul Auster,3.88,908,11978,188,1987,,"['Fiction', 'Science Fiction', '112 users']",,
239,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,Gabriel García Márquez,4.09,32630,787830,417,1967,,"['Fiction', 'Classics', 'Magical Realism']","['Premio Internacional de Novela Rómulo Gallegos (1972)', 'Prix du Meilleur Livre Étranger for Roman (1969)']",Macondo
240,https://www.goodreads.com/book/show/581125.The_Minority_Report,The Minority Report,Philip K. Dick,3.85,893,19510,103,1956,,"['Science Fiction', 'Fiction', 'Short Stories']",,
241,https://www.goodreads.com/book/show/6387565-witch-wizard,Witch & Wizard,James Patterson,3.56,4741,53731,314,2009,Witch & Wizard #1,"['Fantasy', 'Young Adult', 'Fiction']",,
242,https://www.goodreads.com/book/show/9595.Slapstick_or_Lonesome_No_More_,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,3.87,1476,36127,288,1976,,"['Fiction', 'Science Fiction', 'Classics']",,United States of America
243,https://www.goodreads.com/book/show/622866.High_Couch_of_Silistra,High Couch of Silistra,Janet E. Morris,3.66,57,372,256,1977,Silistra #1,"['Fantasy', 'Science Fiction', 'Fiction']",,
244,https://www.goodreads.com/book/show/68497.The_Scar,The Scar,China Miéville,4.17,1767,28746,578,2002,New Crobuzon #2,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award Nominee for Best Novel (2003)', 'Locus Award for Best Fantasy Novel (2003)', 'Arthur C. Clarke Award Nominee (2003)', 'World Fantasy Award Nominee for Best Novel (2003)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk (Best Foreign Work) (2005)\n...more\nBritish Science Fiction Association Award Nominee for Best Novel (August Derlith Fantasy Award) (2002)', 'Philip K. Dick Award for Special Citation (2003)', 'British Fantasy Award for Best Novel (2003)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2004)\n...less']",Bas-Lag
245,https://www.goodreads.com/book/show/16234584-the-drowned-world,The Drowned World,J.G. Ballard,3.54,1067,23261,198,1962,,"['Science Fiction', 'Fiction', 'Apocalyptic']",,"London, England  (United Kingdom)"
246,https://www.goodreads.com/book/show/12743472-slated,Slated,Teri Terry,4.07,2884,26321,439,2012,Slated #1,"['Young Adult', 'Science Fiction', '600 users']",['North East Teenage Book Award (2012)'],"England, 2054"
247,https://www.goodreads.com/book/show/65714.Kallocain,Kallocain,Karin Boye,3.78,429,7076,193,1940,,"['Classics', 'Science Fiction', '148 users']",['Retro Hugo Award Nominee for Best Novel (2016)'],
248,https://www.goodreads.com/book/show/27251125-the-40-minute-war,The 40-Minute War,Janet E. Morris,3.96,22,182,210,1980,,"['Science Fiction', 'Fiction', 'Science Fiction']",,
249,https://www.goodreads.com/book/show/17199504-the-bone-season,The Bone Season,Samantha Shannon,3.77,8712,65203,466,2013,The Bone Season #1,"['Fantasy', 'Young Adult', 'Science Fiction']","['British Fantasy Award Nominee for Best Newcomer (2014)', 'Goodreads Choice Award Nominee for Paranormal Fantasy (2013)']","London, England  (United Kingdom)   Oxford, England"
250,https://www.goodreads.com/book/show/154091.Mona_Lisa_Overdrive,Mona Lisa Overdrive,William Gibson,4.0,932,37982,308,1988,Sprawl #3,"['Science Fiction', 'Science Fiction', '977 users']","['Hugo Award Nominee for Best Novel (1989)', 'Nebula Award Nominee for Best Novel (1988)', 'Locus Award Nominee for Best Science Fiction Novel (1989)', 'Prix Aurora Award for Best Long Form Work in English (1989)']",
251,https://www.goodreads.com/book/show/15761926-in-the-devil-s-own-words,In The Devil's Own Words,Elizabeth Wixley,4.39,35,166,,2012,,"['Horror', 'Suspense', 'Fantasy']",,
